url,date
https://x.com/bebemu_VRC/status/1886269508723343599
https://x.com/yokovrc/status/1886089695085613098
https://x.com/Hisho_wing_vrc/status/1886086471062618440
https://x.com/raika_vrca/status/1886073411019153853
https://x.com/hauhau_8787/status/1886064760611082347
https://x.com/yokovrc/status/1885699002538320137
https://x.com/yokovrc/status/1885532360852332696
https://x.com/yagi_vrc/status/1881312600560181723
https://x.com/ka_na_VR/status/1881196432990089305
https://x.com/flying_jamVRC/status/1881061887120695459
https://x.com/yokovrc/status/1881004214467571838